,categoria,titulo,href,fecha,title
6417,Mundo,Francia impone la prueba PCR obligatoria para entrar en el país por avión,/mundo/francia-impone-la-prueba-pcr-obligatoria-para-entrar-en-el-pais-por-avion-noticia/,2021-01-21,France imposes mandatory PCR test to enter the country by plane
6418,Mercados,"BVL cerró a la baja el jueves, pese a optimismo por nuevo gobierno en Estados Unidos",/economia/mercados/bvl-cerro-a-la-baja-el-jueves-pese-a-optimismo-por-nuevo-gobierno-en-estados-unidos-nndc-noticia/,2021-01-21,"BVL closed lower on Thursday, despite optimism for a new government in the United States"
6419,Economía,"Ositran atendió 7,405 consultas de usuarios durante 2020",/economia/ositran-atendio-7405-consultas-de-usuarios-durante-2020-nndc-noticia/,2021-01-21,"Ositran answered 7,405 user queries during 2020"
6420,Economía,Perú aceleró la inclusión financiera de medios de pago a raíz de la pandemia,/economia/peru-acelero-la-inclusion-financiera-de-medios-de-pago-a-raiz-de-la-pandemia-nndc-noticia/,2021-01-21,Peru accelerated the financial inclusion of means of payment as a result of the pandemic
6421,Mundo,Israel avanza en su objetivo de ser el primer país libre del COVID,/mundo/israel-avanza-en-su-objetivo-de-ser-el-primer-pais-libre-del-covid-noticia/,2021-01-21,Israel advances in its goal of being the first country free of COVID
6422,Internacional,Autoridades cancelan Carnaval de Río de Janeiro por falta de tiempo para organizarlo ,/mundo/internacional/brasil-autoridades-cancelan-carnaval-de-rio-de-janeiro-por-falta-de-tiempo-para-organizarlo-nndc-noticia/,2021-01-21,Authorities cancel Rio de Janeiro Carnival due to lack of time to organize it
6423,Mundo,Coronavirus en África: tasa de fallecidos es mayor que a nivel mundial,/mundo/coronavirus-tasa-de-fallecidos-por-covid-19-en-africa-ya-es-mayor-que-a-nivel-mundial-nndc-noticia/,2021-01-21,Coronavirus in Africa: death rate is higher than worldwide
6424,Economía,Dos aerolíneas dejarán de trasladar carga a Lima tras restricción de horarios dispuesta por el MTC,/economia/dos-aerolineas-dejaran-de-trasladar-carga-a-lima-tras-restriccion-de-horarios-dispuesta-por-el-mtc-noticia/,2021-01-21,Two airlines will stop transferring cargo to Lima after schedule restrictions ordered by the MTC
6425,Política,JNE rechazó a más de 30 candidatos al Congreso por Lima del PPC,/peru/politica/jne-rechazo-en-ultima-instancia-a-mas-de-30-candidatos-al-congreso-por-lima-del-ppc-elecciones-2021-nndc-noticia/,2021-01-22,JNE rejected more than 30 candidates for Congress for Lima from the PPC
6426,Política,JNE confirmó el rechazo de dos tachas contra Martín Vizcarra por no haber renunciado como presidente,/peru/politica/jne-confirmo-el-rechazo-de-dos-tachas-contra-martin-vizcarra-por-no-haber-renunciado-como-presidente-elecciones-2021-nndc-noticia/,2021-01-22,JNE confirmed the rejection of two strikeouts against Martín Vizcarra for not having resigned as president
6427,Política,JNJ prorrogó por tres meses la suspensión preventiva contra Tomás Gálvez,/peru/politica/jnj-prorrogo-por-tres-meses-la-suspension-preventiva-contra-tomas-galvez-los-cuellos-blancos-del-puerto-nndc-noticia/,2021-01-22,JNJ extended the preventive suspension against Tomás Gálvez for three months
6428,Política,César Acuña seguirá en carrera electoral tras decisión en última instancia del JNE,/peru/politica/cesar-acuna-seguira-en-carrera-electoral-tras-decision-en-ultima-instancia-del-jne-elecciones-2021-nndc-noticia/,2021-01-22,César Acuña will continue in the electoral race after the final decision of the JNE
6429,Mundo,Brasil recibe las primeras dosis de la vacuna contra el COVID-19 de Oxford-AstraZeneca,/mundo/coronavirus-brasil-recibe-las-primeras-dosis-de-la-vacuna-contra-el-covid-19-de-oxford-astrazeneca-nndc-noticia/,2021-01-22,Brazil receives the first doses of the Oxford-AstraZeneca COVID-19 vaccine
6430,Política,Sagasti se reunió con cuatro bancadas del Congreso,/peru/politica/sagasti-se-reunio-con-cuatro-bancadas-del-congreso-congreso-nndc-noticia/,2021-01-22,Sagasti met with four congressional benches
6431,Economía,Produce suspenderá la segunda temporada de pesca de anchoveta la próxima semana,/economia/produce-suspendera-la-segunda-temporada-de-pesca-de-anchoveta-la-proxima-semana-noticia/,2021-01-22,Produce will suspend the second anchovy fishing season next week
6432,Mundo,Tokio 2020: Japón se aferra a sus Juegos a pesar del ruido sobre la anulación,/mundo/tokio-2020-japon-se-aferra-a-sus-juegos-a-pesar-del-ruido-sobre-la-anulacion-noticia/,2021-01-22,Tokyo 2020: Japan clings to its Games despite noise about cancellation
6433,Mundo,"Tras muerte de menor, Italia bloquea TikTok para usuarios cuya edad no está garantizada ",/mundo/italia-bloquea-tiktok-para-usuarios-cuya-edad-no-esta-garantizada-noticia/,2021-01-22,"After the death of a minor, Italy blocks TikTok for users whose age is not guaranteed"
6434,Economía,"Delivery de restaurantes pueden realizarse las 24 horas del día, aclara Produce",/economia/servicio-de-delivery-de-restaurantes-pueden-realizarse-las-24-horas-del-dia-senala-produce-nndc-noticia/,2021-01-22,"Restaurant delivery can be done 24 hours a day, clarifies Produce"
6435,Mercados,Reporte del mercado de capitales al 22 de enero,/economia/mercados/reporte-del-mercado-de-capitales-al-22-de-enero-noticia/,2021-01-22,Capital market report as of January 22
6436,Política,Julio Guzmán dio positivo para COVID-19: “Me contagié en mi casa”,/peru/politica/julio-guzman-dio-positivo-para-covid-19-me-contagie-en-mi-casa-pese-a-que-cumplimos-protocolos-elecciones-2021-coronavirus-peru-nndc-noticia/,2021-01-22,Julio Guzmán tested positive for COVID-19: “I got it at home”
6437,Política,Contraloría realizará servicios de control simultáneo durante las Elecciones Generales 2021 ,/peru/politica/contraloria-realizara-servicios-de-control-simultaneo-durante-las-elecciones-generales-2021-noticia/,2021-01-22,Comptroller will carry out simultaneous control services during the 2021 General Elections
6438,Mercados,Tipo de cambio cerró al alza por tercera sesión consecutiva ,/economia/mercados/dolar-tipo-de-cambio-sube-por-tercera-sesion-consecutiva-y-cierra-la-semana-a-s-363-nndc-noticia/,2021-01-22,Exchange rate closed higher for the third consecutive session
6439,Política,Martín Vizcarra pide aplazar elecciones hasta mayo ante segunda ola,/peru/politica/martin-vizcarra-pide-aplazar-elecciones-hasta-mayo-para-cuidar-salud-ante-segunda-ola-del-covid-19-nndc-noticia/,2021-01-22,Martín Vizcarra asks to postpone elections until May before second wave
6440,Economía,"Derogatoria del DU de negociación colectiva en Estado es peligrosa, advierte laboralista",/economia/derogatoria-del-du-de-negociacion-colectiva-en-estado-es-peligrosa-advierte-laboralista-noticia/,2021-01-22,"Repeal of the DU of collective bargaining in the State is dangerous, warns laborist"
6441,Mundo,AstraZeneca advierte que entregará menos vacunas a Europa de lo inicialmente previsto,/mundo/astrazeneca-advierte-que-entregara-menos-vacunas-a-europa-de-lo-inicialmente-previsto-noticia/,2021-01-22,AstraZeneca warns that it will deliver less vaccine to Europe than initially planned
6442,Mundo,Israel amplía a los adolescentes su campaña de vacunación contra el coronavirus,/mundo/coronavirus-israel-amplia-a-los-adolescentes-su-campana-de-vacunacion-contra-el-covid-19-nndc-noticia/,2021-01-23,Israel expands its coronavirus vaccination campaign to teenagers
6443,Mundo,El negocio de un hombre en Japón: recibe miles solicitudes para que no haga nada,/mundo/el-negocio-de-un-hombre-en-japon-recibe-miles-solicitudes-todos-los-dias-para-que-no-haga-nada-shoji-morimoto-nndc-noticia/,2021-01-23,A man's business in Japan: receives thousands of requests to do nothing
6444,Política,Nuevo Perú presentó su solicitud de inscripción como partido político ante el JNE,/peru/politica/nuevo-peru-presento-su-solicitud-de-inscripcion-como-partido-politico-ante-el-jne-nndc-noticia/,2021-01-23,New Peru submitted its application for registration as a political party to the JNE
6445,Mundo,COVID-19: Uruguay adquirió 3.75 millones de dosis de vacunas,/mundo/covid-19-uruguay-adquirio-375-millones-de-dosis-de-vacunas-contra-el-covid-19-luis-lacalle-pou-pfizer-biontech-sinovac-nndc-noticia/,2021-01-23,COVID-19: Uruguay acquired 3.75 million doses of vaccines
6446,Política,Elecciones 2021: Estos son los miembros del Tribunal de Honor que supervisarán el Pacto Ético,/peru/politica/elecciones-2021-estos-son-los-miembros-del-tribunal-de-honor-que-supervisaran-el-pacto-etico-jne-nndc-noticia/,2021-01-23,Elections 2021: These are the members of the Court of Honor that will supervise the Ethical Pact
6447,Política,APP exige renuncia de candidata investigada tras detención con casi 12 kilos de cocaína,/peru/politica/yeny-solidad-quispe-elecciones-2021-app-exige-renuncia-de-candidata-que-es-investigada-tras-detencion-con-casi-12-kilos-de-cocaina-nndc-noticia/,2021-01-23,APP demands resignation of candidate investigated after arrest with almost 12 kilos of cocaine
6448,Economía,Indecopi está realizando 17 investigaciones preliminares por malas prácticas en sector combustible,/economia/indecopi-esta-realizando-17-investigaciones-preliminares-por-malas-practicas-en-sector-combustible-nndc-noticia/,2021-01-23,Indecopi is carrying out 17 preliminary investigations for bad practices in the fuel sector
6449,Mundo,COVID-19: ¿Cuál es la situación actual de la vacuna en el Perú y demás países de Sudamérica?,/mundo/covid-19-cual-es-la-situacion-actual-de-la-vacuna-contra-el-coronavirus-en-el-peru-y-demas-paises-de-sudamerica-nndc-noticia/,2021-01-23,COVID-19: What is the current situation of the vaccine in Peru and other South American countries?
6450,Empresas,Inkafarma y Mifarma limitarán compras relacionadas al COVID-19 para evitar acaparamiento,/economia/empresas/inkafarma-y-mifarma-limitaran-compras-relacionadas-al-covid-19-para-evitar-acaparamiento-noticia/,2021-01-23,Inkafarma and Mifarma will limit purchases related to COVID-19 to avoid hoarding
6451,Mundo,España: políticos y militares vacunados contra el COVID-19 sin ser prioritarios,/mundo/covid-19-espana-polemica-por-politicos-y-militares-vacunados-contra-el-coronavirus-sin-ser-prioritarios-nndc-noticia/,2021-01-23,Spain: politicians and military vaccinated against COVID-19 without being a priority
6452,Política,Violeta Bermúdez sobre compra de cupcakes: “A nosotros nos tocó llegar y pagar facturas”,/peru/politica/violeta-bermudez-sobre-compra-de-cupcakes-y-ropa-a-nosotros-nos-toco-llegar-y-pagar-facturas-francisco-sagasti-palacio-de-gobierno-nndc-noticia/,2021-01-23,"Violeta Bermúdez on buying cupcakes: ""We had to arrive and pay bills"""
6453,Economía,Retiro de ONP: TC programó audiencia sobre demanda de inconstitucionalidad,/economia/ley-para-el-retiro-de-la-onp-tc-programa-para-el-de-3-febrero-audiencia-que-analizara-demanda-de-inconstitucionalidad-nndc-noticia/,2021-01-23,Withdrawal of ONP: TC scheduled hearing on lawsuit of unconstitutionality
6454,Economía,Gremio pesquero a favor de limitar pesca de la pota para su sostenibilidad,/economia/gremio-pesquero-a-favor-de-limitar-pesca-de-la-pota-para-su-sostenibilidad-noticia/,2021-01-23,Fishing union in favor of limiting squid fishing for its sustainability
6455,Política,Debates de candidatos presidenciales serán entre el 28 de marzo y el 4 de abril,/peru/politica/debates-de-candidatos-presidenciales-seran-entre-el-28-de-marzo-y-el-4-de-abril-elecciones-2021-nndc-noticia/,2021-01-23,Presidential candidate debates will be between March 28 and April 4
6456,Mundo,Trump se planteó sustituir a fiscal general en su batalla contra los resultados electorales ,/mundo/estados-unidos-donald-trump-se-planteo-sustituir-a-fiscal-general-en-su-batalla-contra-los-resultados-electorales-jeffrey-rosen-usa-nndc-noticia/,2021-01-23,Trump considered replacing the attorney general in his battle against the electoral results
6457,Empresas,Inkafarma y Mifarma aseguran que no han subido precios de mascarillas y medicinas contra el coronavirus,/economia/empresas/coronavirus-inkafarma-y-mifarma-aseguran-que-no-han-subido-precios-de-mascarillas-y-medicinas-contra-el-coronavirus-nndc-noticia/,2021-01-24,Inkafarma and Mifarma assure that the prices of masks and medicines against the coronavirus have not risen
6458,Política,Mendoza respalda postergación de elecciones “si científicos dicen que es indispensable”,/peru/politica/elecciones-2021-veronika-mendoza-respalda-postergacion-de-elecciones-si-cientificos-dicen-que-es-indispensable-nndc-noticia/,2021-01-24,"Mendoza supports the postponement of elections ""if scientists say it is essential"""
6459,Economía,Alonso Segura: “es posible que haya que retroceder en actividades económicas”,/economia/alonso-segura-es-posible-que-haya-que-retroceder-en-actividades-economicas-nndc-noticia/,2021-01-24,"Alonso Segura: ""it is possible that we have to go back in economic activities"""
6460,Mundo,Presidente mexicano Andrés López Obrador contagiado con COVID-19 ,/mundo/amlo-andres-manuel-lopez-obrador-presidente-de-mexico-contagiado-con-covid-19-nndc-noticia/,2021-01-24,Mexican President Andrés López Obrador infected with COVID-19
6461,Política,Exministro Clúber Aliaga que planteó el retorno de los generales de la PNP se sumó al equipo de Forsyth ,/peru/politica/elecciones-2021-exministro-cluber-aliaga-que-planteo-el-retorno-de-los-generales-de-la-pnp-se-sumo-al-equipo-de-forsyth-nndc-noticia/,2021-01-24,Former Minister Clúber Aliaga who proposed the return of the PNP generals joined Forsyth's team
6462,Política,ONPE: “Experiencia de Portugal demuestra que es posible hacer elecciones exitosas en pandemia”,/peru/politica/piero-corvetto-experiencia-de-portugal-demuestra-que-es-posible-hacer-elecciones-exitosas-en-pandemia-nndc-noticia/,2021-01-24,"ONPE: ""The experience of Portugal shows that it is possible to hold successful elections in a pandemic"""
6463,Mundo,"¡Fuera Bolsonaro!, gritan exvotantes del presidente por respuesta al COVID-19 en Brasil",/mundo/fuera-bolsonaro-gritan-exvotantes-del-presidente-por-respuesta-al-covid-19-en-brasil-noticia/,2021-01-24,Out with Bolsonaro! ex-voters of the president shout for response to COVID-19 in Brazil
